game_id,round_id,consensus_decision,agreement_level,timestamp
d48c335c-bea8-4f82-8762-fa61482c5237,1,Eject Agent_2,0.666666667,
fc3fe0e0-d52f-4343-afbe-0cc4ca59b00a,1,Eject Agent_2,0.666666667,
21ca2301-9160-498e-abc3-1a3c4580b0bd,1,Eject Agent_2,0.666666667,
f6b46b31-f138-4ca9-8e59-5456a901702f,1,Eject Agent_2,0.666666667,
6fb03c64-f573-446a-9183-8c13fac8c7c8,1,Eject Agent_2,0.666666667,
bdd9a13a-0641-49ba-83ae-17fe9d1bc013,1,Eject Agent_2,0.666666667,
47254151-09c3-49f1-b5ff-f293570cd0d7,2,Eject Agent_7,0.8,
816a3e2f-9988-4a5e-8d73-ba8f057a5330,2,Eject Agent_7,0.8,
d48c335c-bea8-4f82-8762-fa61482c5237,2,Eject Agent_7,0.8,
fc3fe0e0-d52f-4343-afbe-0cc4ca59b00a,2,Eject Agent_7,0.8,
21ca2301-9160-498e-abc3-1a3c4580b0bd,2,Eject Agent_7,0.8,
f6b46b31-f138-4ca9-8e59-5456a901702f,2,Eject Agent_7,0.8,
6fb03c64-f573-446a-9183-8c13fac8c7c8,2,Eject Agent_7,0.8,
bdd9a13a-0641-49ba-83ae-17fe9d1bc013,2,Eject Agent_7,0.8,
47254151-09c3-49f1-b5ff-f293570cd0d7,10,Max Rounds Reached – Honest Agents Win,1,
816a3e2f-9988-4a5e-8d73-ba8f057a5330,10,Max Rounds Reached – Honest Agents Win,1,
d48c335c-bea8-4f82-8762-fa61482c5237,10,Max Rounds Reached – Honest Agents Win,1,
fc3fe0e0-d52f-4343-afbe-0cc4ca59b00a,10,Max Rounds Reached – Honest Agents Win,1,
21ca2301-9160-498e-abc3-1a3c4580b0bd,10,Max Rounds Reached – Honest Agents Win,1,
f6b46b31-f138-4ca9-8e59-5456a901702f,10,Max Rounds Reached – Honest Agents Win,1,
6fb03c64-f573-446a-9183-8c13fac8c7c8,10,Max Rounds Reached – Honest Agents Win,1,
bdd9a13a-0641-49ba-83ae-17fe9d1bc013,10,Max Rounds Reached – Honest Agents Win,1,
7e35bb09-1ee6-4bf8-ba2c-892fd57c4671,1,Eject Agent_5,0.571428571,
bbaf54ea-04c7-49ef-b192-8a7d93609e51,1,Eject Agent_5,0.571428571,
8ca3c8aa-3223-4f72-a2bd-59d1df2c9122,1,Eject Agent_5,0.571428571,
1275be28-e88a-4a4b-aa72-555e5a27c859,1,Eject Agent_5,0.571428571,
d0719b1a-1d8c-4ecd-b2b2-41b2b4676502,1,Eject Agent_5,0.571428571,
cf1d4bd1-ac0a-4464-b04d-a57d5577ab02,1,Eject Agent_5,0.571428571,
69fc4af3-519c-4df5-b461-90f84b992636,1,Eject Agent_5,0.571428571,
69cc0496-87e8-4e15-9a5e-c4a5a5dd4ac7,1,Eject Agent_5,0.571428571,
7e35bb09-1ee6-4bf8-ba2c-892fd57c4671,2,Eject Agent_6,0.666666667,
bbaf54ea-04c7-49ef-b192-8a7d93609e51,2,Eject Agent_6,0.666666667,
8ca3c8aa-3223-4f72-a2bd-59d1df2c9122,2,Eject Agent_6,0.666666667,
1275be28-e88a-4a4b-aa72-555e5a27c859,2,Eject Agent_6,0.666666667,
d0719b1a-1d8c-4ecd-b2b2-41b2b4676502,2,Eject Agent_6,0.666666667,
cf1d4bd1-ac0a-4464-b04d-a57d5577ab02,2,Eject Agent_6,0.666666667,
69fc4af3-519c-4df5-b461-90f84b992636,2,Eject Agent_6,0.666666667,
69cc0496-87e8-4e15-9a5e-c4a5a5dd4ac7,2,Eject Agent_6,0.666666667,
7e35bb09-1ee6-4bf8-ba2c-892fd57c4671,3,Eject Agent_6,0.5,
bbaf54ea-04c7-49ef-b192-8a7d93609e51,3,Eject Agent_6,0.5,
8ca3c8aa-3223-4f72-a2bd-59d1df2c9122,3,Eject Agent_6,0.5,
1275be28-e88a-4a4b-aa72-555e5a27c859,3,Eject Agent_6,0.5,
d0719b1a-1d8c-4ecd-b2b2-41b2b4676502,3,Eject Agent_6,0.5,
cf1d4bd1-ac0a-4464-b04d-a57d5577ab02,3,Eject Agent_6,0.5,
69fc4af3-519c-4df5-b461-90f84b992636,3,Eject Agent_6,0.5,
69cc0496-87e8-4e15-9a5e-c4a5a5dd4ac7,3,Eject Agent_6,0.5,
7e35bb09-1ee6-4bf8-ba2c-892fd57c4671,4,Eject Agent_5,1,
bbaf54ea-04c7-49ef-b192-8a7d93609e51,4,Eject Agent_5,1,
8ca3c8aa-3223-4f72-a2bd-59d1df2c9122,4,Eject Agent_5,1,
1275be28-e88a-4a4b-aa72-555e5a27c859,4,Eject Agent_5,1,
d0719b1a-1d8c-4ecd-b2b2-41b2b4676502,4,Eject Agent_5,1,
cf1d4bd1-ac0a-4464-b04d-a57d5577ab02,4,Eject Agent_5,1,
69fc4af3-519c-4df5-b461-90f84b992636,4,Eject Agent_5,1,
69cc0496-87e8-4e15-9a5e-c4a5a5dd4ac7,4,Eject Agent_5,1,
7e35bb09-1ee6-4bf8-ba2c-892fd57c4671,10,Max Rounds Reached – Honest Agents Win,1,
bbaf54ea-04c7-49ef-b192-8a7d93609e51,10,Max Rounds Reached – Honest Agents Win,1,
8ca3c8aa-3223-4f72-a2bd-59d1df2c9122,10,Max Rounds Reached – Honest Agents Win,1,
1275be28-e88a-4a4b-aa72-555e5a27c859,10,Max Rounds Reached – Honest Agents Win,1,
d0719b1a-1d8c-4ecd-b2b2-41b2b4676502,10,Max Rounds Reached – Honest Agents Win,1,
cf1d4bd1-ac0a-4464-b04d-a57d5577ab02,10,Max Rounds Reached – Honest Agents Win,1,
69fc4af3-519c-4df5-b461-90f84b992636,10,Max Rounds Reached – Honest Agents Win,1,
69cc0496-87e8-4e15-9a5e-c4a5a5dd4ac7,10,Max Rounds Reached – Honest Agents Win,1,
c9061cc2-1731-4e9d-90ba-26fdbef0b785,1,Eject Agent_7,0.714285714,
d54be4cd-4e78-48aa-bcee-43522a8d95df,1,Eject Agent_7,0.714285714,
555834ad-f071-4f25-bdfe-1afa7ce4f50a,1,Eject Agent_7,0.714285714,
504a1138-023c-483d-929c-0da2fbc000f0,1,Eject Agent_7,0.714285714,
eebf4298-80e1-4fcd-948d-6ab2741be379,1,Eject Agent_7,0.714285714,
2b9c5b9b-17c7-478d-8149-80ecf7911564,1,Eject Agent_7,0.714285714,
9fec76ab-756c-4d85-8099-59d200fbcf4c,1,Eject Agent_7,0.714285714,
ec129d7a-5e6f-4bca-a906-261d4533cc76,1,Eject Agent_7,0.714285714,
c9061cc2-1731-4e9d-90ba-26fdbef0b785,2,Eject Agent_8,0.833333333,
d54be4cd-4e78-48aa-bcee-43522a8d95df,2,Eject Agent_8,0.833333333,
555834ad-f071-4f25-bdfe-1afa7ce4f50a,2,Eject Agent_8,0.833333333,
504a1138-023c-483d-929c-0da2fbc000f0,2,Eject Agent_8,0.833333333,
eebf4298-80e1-4fcd-948d-6ab2741be379,2,Eject Agent_8,0.833333333,
2b9c5b9b-17c7-478d-8149-80ecf7911564,2,Eject Agent_8,0.833333333,
9fec76ab-756c-4d85-8099-59d200fbcf4c,2,Eject Agent_8,0.833333333,
ec129d7a-5e6f-4bca-a906-261d4533cc76,2,Eject Agent_8,0.833333333,
f8159cff-0d29-4352-93b4-5142531831fa,3,Eject Agent_1,0.857142857,
2919b267-6f97-4982-914b-2ee1c860ced9,3,Eject Agent_1,0.857142857,
47fed061-467c-4dc0-ad2c-56d4104fea8f,3,Eject Agent_1,0.857142857,
8c15b41c-0732-4615-8382-f7e15332cd5b,3,Eject Agent_1,0.857142857,
42377682-83f8-403f-862f-6cfd4199a3bd,3,Eject Agent_1,0.857142857,
9e957251-91c4-4732-9dc2-45c2c6cd47df,3,Eject Agent_1,0.857142857,
0e459b95-c85d-4f6a-accf-a8191929f99f,3,Eject Agent_1,0.857142857,
e747258d-048e-4d05-8154-14f22b608b95,3,Eject Agent_1,0.857142857,
f8159cff-0d29-4352-93b4-5142531831fa,4,Eject Agent_7,0.666666667,
2919b267-6f97-4982-914b-2ee1c860ced9,4,Eject Agent_7,0.666666667,
47fed061-467c-4dc0-ad2c-56d4104fea8f,4,Eject Agent_7,0.666666667,
8c15b41c-0732-4615-8382-f7e15332cd5b,4,Eject Agent_7,0.666666667,
42377682-83f8-403f-862f-6cfd4199a3bd,4,Eject Agent_7,0.666666667,
9e957251-91c4-4732-9dc2-45c2c6cd47df,4,Eject Agent_7,0.666666667,
0e459b95-c85d-4f6a-accf-a8191929f99f,4,Eject Agent_7,0.666666667,
e747258d-048e-4d05-8154-14f22b608b95,4,Eject Agent_7,0.666666667,
f8159cff-0d29-4352-93b4-5142531831fa,5,Byzantine Agents Win,1,
2919b267-6f97-4982-914b-2ee1c860ced9,5,Byzantine Agents Win,1,
47fed061-467c-4dc0-ad2c-56d4104fea8f,5,Byzantine Agents Win,1,
8c15b41c-0732-4615-8382-f7e15332cd5b,5,Byzantine Agents Win,1,
42377682-83f8-403f-862f-6cfd4199a3bd,5,Byzantine Agents Win,1,
9e957251-91c4-4732-9dc2-45c2c6cd47df,5,Byzantine Agents Win,1,
0e459b95-c85d-4f6a-accf-a8191929f99f,5,Byzantine Agents Win,1,
e747258d-048e-4d05-8154-14f22b608b95,5,Byzantine Agents Win,1,
c1f70108-270e-4c89-b4df-ef419d937285,3,Eject Agent_3,0.571428571,
39a2ba3e-3942-4345-a862-0a80e39f9b79,3,Eject Agent_3,0.571428571,
cef104bf-4507-4b75-a89f-1dd79dad71bb,3,Eject Agent_3,0.571428571,
1fe5b624-3d3a-4398-a592-46d7dfb66934,3,Eject Agent_3,0.571428571,
ccd4d255-cdfd-4fcd-9cf9-31ab6406219b,3,Eject Agent_3,0.571428571,
73840e53-609c-4a81-8f13-510b300dece8,3,Eject Agent_3,0.571428571,
1f9d79f6-8e15-4a1b-a47f-6d86f0d1ae19,3,Eject Agent_3,0.571428571,
b62527f1-df91-407e-974a-4421e4cf8d3a,3,Eject Agent_3,0.571428571,
c1f70108-270e-4c89-b4df-ef419d937285,4,Eject Agent_6,0.5,
39a2ba3e-3942-4345-a862-0a80e39f9b79,4,Eject Agent_6,0.5,
cef104bf-4507-4b75-a89f-1dd79dad71bb,4,Eject Agent_6,0.5,
1fe5b624-3d3a-4398-a592-46d7dfb66934,4,Eject Agent_6,0.5,
ccd4d255-cdfd-4fcd-9cf9-31ab6406219b,4,Eject Agent_6,0.5,
73840e53-609c-4a81-8f13-510b300dece8,4,Eject Agent_6,0.5,
1f9d79f6-8e15-4a1b-a47f-6d86f0d1ae19,4,Eject Agent_6,0.5,
b62527f1-df91-407e-974a-4421e4cf8d3a,4,Eject Agent_6,0.5,
c1f70108-270e-4c89-b4df-ef419d937285,5,Eject Agent_2,0.75,
39a2ba3e-3942-4345-a862-0a80e39f9b79,5,Eject Agent_2,0.75,
cef104bf-4507-4b75-a89f-1dd79dad71bb,5,Eject Agent_2,0.75,
1fe5b624-3d3a-4398-a592-46d7dfb66934,5,Eject Agent_2,0.75,
ccd4d255-cdfd-4fcd-9cf9-31ab6406219b,5,Eject Agent_2,0.75,
73840e53-609c-4a81-8f13-510b300dece8,5,Eject Agent_2,0.75,
1f9d79f6-8e15-4a1b-a47f-6d86f0d1ae19,5,Eject Agent_2,0.75,
b62527f1-df91-407e-974a-4421e4cf8d3a,5,Eject Agent_2,0.75,
a6489c59-2217-4e56-8ddc-2dbb092d67b2,2,Eject Agent_6,0.857142857,
66fbef8a-20b9-48e4-ab51-41ed95441d8b,2,Eject Agent_6,0.857142857,
0f642245-a6cc-42e6-971c-8cbf3e5db683,2,Eject Agent_6,0.857142857,
7bfeb10e-7c5a-4ed9-840e-10b5686c15f6,2,Eject Agent_6,0.857142857,
e40c102b-52c2-4409-b145-7b2a29e09cf9,2,Eject Agent_6,0.857142857,
2d134246-22cf-4068-8450-d92718737287,2,Eject Agent_6,0.857142857,
60cc4620-6973-48a3-ae88-803d773aebc9,2,Eject Agent_6,0.857142857,
ec28bd7c-8f94-4e74-a855-1484f557ded1,2,Eject Agent_6,0.857142857,
a6489c59-2217-4e56-8ddc-2dbb092d67b2,10,Max Rounds Reached – Honest Agents Win,1,
66fbef8a-20b9-48e4-ab51-41ed95441d8b,10,Max Rounds Reached – Honest Agents Win,1,
0f642245-a6cc-42e6-971c-8cbf3e5db683,10,Max Rounds Reached – Honest Agents Win,1,
7bfeb10e-7c5a-4ed9-840e-10b5686c15f6,10,Max Rounds Reached – Honest Agents Win,1,
e40c102b-52c2-4409-b145-7b2a29e09cf9,10,Max Rounds Reached – Honest Agents Win,1,
2d134246-22cf-4068-8450-d92718737287,10,Max Rounds Reached – Honest Agents Win,1,
60cc4620-6973-48a3-ae88-803d773aebc9,10,Max Rounds Reached – Honest Agents Win,1,
ec28bd7c-8f94-4e74-a855-1484f557ded1,10,Max Rounds Reached – Honest Agents Win,1,
22ca786b-c995-4d3c-bd37-e9795c52046d,1,Eject Agent_3,0.833333333,
817fff37-37e8-498a-919c-bc60e8647d09,1,Eject Agent_3,0.833333333,
9dd6d3f5-cc7b-41cf-96c5-f777189dc697,1,Eject Agent_3,0.833333333,
03620063-e79a-47c7-bd07-de25ac2c5272,1,Eject Agent_3,0.833333333,
b0c8c5b3-261a-4b10-bd5f-e360c8254e34,1,Eject Agent_3,0.833333333,
e93502c6-1076-41a5-8b40-257e0c62afee,1,Eject Agent_3,0.833333333,
e86e8f55-0955-48bd-9afb-f1c7c51dfd84,1,Eject Agent_3,0.833333333,
a3773b7a-6ed7-4922-92d0-18f6a72ebb61,1,Eject Agent_3,0.833333333,
8345e8e7-20c2-48bb-8bd7-f0f6fedc5939,1,Eject Agent_6,0.714285714,
1a0b8671-87cf-4116-82e7-8a72c0b81e40,1,Eject Agent_6,0.714285714,
1107070b-2108-4f4a-b185-bc0fa94ec1c1,1,Eject Agent_6,0.714285714,
a2311c92-de08-4010-ae97-cc30b0dccc57,1,Eject Agent_6,0.714285714,
062d361b-dd81-40b2-9616-eaabcac5fcaa,1,Eject Agent_6,0.714285714,
c5dd167c-ce9a-4e7f-8307-ba35c43aeaec,1,Eject Agent_6,0.714285714,
165d18ef-4e05-4561-a87a-e78673bf6e3e,1,Eject Agent_6,0.714285714,
83e913ad-965c-435d-8a09-7efaeed16f1f,1,Eject Agent_6,0.714285714,
ad28f168-50a0-450e-8aef-807e8a0506c9,1,Eject Agent_4,0.666666667,
cf18a0cb-8f5b-4707-916d-a9567a3ce39a,1,Eject Agent_4,0.666666667,
eb962590-49ba-4947-ba88-d9d380c6a7db,1,Eject Agent_4,0.666666667,
51f46644-43e1-4754-8e2e-2f73d3b9c6bb,1,Eject Agent_4,0.666666667,
ade45581-4c32-4b96-95c7-8b63db040aec,1,Eject Agent_4,0.666666667,
8b16fd73-c4bb-43fc-98f0-c6d6788d5c22,1,Eject Agent_4,0.666666667,
93b65871-ebc3-4555-b993-cbec1e02502e,1,Eject Agent_4,0.666666667,
f0b7a9eb-7b28-48b2-b236-dce39bed58c5,1,Eject Agent_4,0.666666667,
10308cb8-6d45-4b77-ae72-3eea0073938a,1,Eject No Ejection,0.428571429,
b61d57a0-4891-41fd-bb02-748eb739e1f3,1,Eject No Ejection,0.428571429,
30034fc9-2b71-4b30-be2b-905a770016f6,1,Eject No Ejection,0.428571429,
bb15b1f4-42a3-47a7-b231-549238637faa,1,Eject No Ejection,0.428571429,
3fff8103-d976-4214-b508-ce7f73b930c4,1,Eject No Ejection,0.428571429,
b4509df3-7324-495b-bc37-382b0a854582,1,Eject No Ejection,0.428571429,
a742d1e1-5d62-4fce-9e69-2eb27e87ce1d,1,Eject No Ejection,0.428571429,
509f0321-5eb8-467f-b764-c1704335532c,1,Eject No Ejection,0.428571429,
10308cb8-6d45-4b77-ae72-3eea0073938a,2,Eject Agent_6,0.714285714,
b61d57a0-4891-41fd-bb02-748eb739e1f3,2,Eject Agent_6,0.714285714,
30034fc9-2b71-4b30-be2b-905a770016f6,2,Eject Agent_6,0.714285714,
bb15b1f4-42a3-47a7-b231-549238637faa,2,Eject Agent_6,0.714285714,
3fff8103-d976-4214-b508-ce7f73b930c4,2,Eject Agent_6,0.714285714,
b4509df3-7324-495b-bc37-382b0a854582,2,Eject Agent_6,0.714285714,
a742d1e1-5d62-4fce-9e69-2eb27e87ce1d,2,Eject Agent_6,0.714285714,
509f0321-5eb8-467f-b764-c1704335532c,2,Eject Agent_6,0.714285714,
c93b9c22-5ebb-49bd-bc74-a2b9af8e578e,1,Eject Agent_5,0.714285714,
d3fd0cde-4b64-4fbd-a2d6-fdd3eb06518a,1,Eject Agent_5,0.714285714,
339219b4-1a69-44d4-bf93-64e3ffee7b65,1,Eject Agent_5,0.714285714,
7097c889-77c8-4b9c-b6b9-0113fa5a05cd,1,Eject Agent_5,0.714285714,
05e5cb38-f777-419e-b3c3-3f152d708e8d,1,Eject Agent_5,0.714285714,
d308b641-c376-4171-b72b-94e7afb23898,1,Eject Agent_5,0.714285714,
19e00190-a26e-4923-9c2b-067537740a5f,1,Eject Agent_5,0.714285714,
f1380466-0db3-47af-bee3-fbed35f47a84,1,Eject Agent_5,0.714285714,
c93b9c22-5ebb-49bd-bc74-a2b9af8e578e,2,Eject Agent_6,0.8,
d3fd0cde-4b64-4fbd-a2d6-fdd3eb06518a,2,Eject Agent_6,0.8,
339219b4-1a69-44d4-bf93-64e3ffee7b65,2,Eject Agent_6,0.8,
7097c889-77c8-4b9c-b6b9-0113fa5a05cd,2,Eject Agent_6,0.8,
05e5cb38-f777-419e-b3c3-3f152d708e8d,2,Eject Agent_6,0.8,
d308b641-c376-4171-b72b-94e7afb23898,2,Eject Agent_6,0.8,
19e00190-a26e-4923-9c2b-067537740a5f,2,Eject Agent_6,0.8,
f1380466-0db3-47af-bee3-fbed35f47a84,2,Eject Agent_6,0.8,
c93b9c22-5ebb-49bd-bc74-a2b9af8e578e,3,Eject Agent_6,1,
d3fd0cde-4b64-4fbd-a2d6-fdd3eb06518a,3,Eject Agent_6,1,
339219b4-1a69-44d4-bf93-64e3ffee7b65,3,Eject Agent_6,1,
7097c889-77c8-4b9c-b6b9-0113fa5a05cd,3,Eject Agent_6,1,
05e5cb38-f777-419e-b3c3-3f152d708e8d,3,Eject Agent_6,1,
d308b641-c376-4171-b72b-94e7afb23898,3,Eject Agent_6,1,
19e00190-a26e-4923-9c2b-067537740a5f,3,Eject Agent_6,1,
f1380466-0db3-47af-bee3-fbed35f47a84,3,Eject Agent_6,1,
f9c97f93-a7d1-4773-a61b-eb7a2352a883,1,Eject Agent_6,0.428571429,
08a471d8-0953-4fb7-b25a-60c2dbd4958e,1,Eject Agent_6,0.428571429,
ac718353-73ec-4b85-bc4d-ed817db8eaba,1,Eject Agent_6,0.428571429,
6410e5fc-58ba-4aa6-a8f2-f68fa570c174,1,Eject Agent_6,0.428571429,
1463d41c-dc75-4c83-ac48-78308f3640de,1,Eject Agent_6,0.428571429,
38670c79-dd42-4244-ab0a-5d283bce94d8,1,Eject Agent_6,0.428571429,
fd8a5fcc-cbc5-446f-b38a-146afeeaa7bb,1,Eject Agent_6,0.428571429,
acf38949-7b86-42f4-a06f-b064cd04ad93,1,Eject Agent_6,0.428571429,
f9c97f93-a7d1-4773-a61b-eb7a2352a883,2,Eject Agent_1,0.6,
08a471d8-0953-4fb7-b25a-60c2dbd4958e,2,Eject Agent_1,0.6,
ac718353-73ec-4b85-bc4d-ed817db8eaba,2,Eject Agent_1,0.6,
6410e5fc-58ba-4aa6-a8f2-f68fa570c174,2,Eject Agent_1,0.6,
1463d41c-dc75-4c83-ac48-78308f3640de,2,Eject Agent_1,0.6,
38670c79-dd42-4244-ab0a-5d283bce94d8,2,Eject Agent_1,0.6,
fd8a5fcc-cbc5-446f-b38a-146afeeaa7bb,2,Eject Agent_1,0.6,
acf38949-7b86-42f4-a06f-b064cd04ad93,2,Eject Agent_1,0.6,
f9c97f93-a7d1-4773-a61b-eb7a2352a883,4,Eject No Ejection,0.666666667,
08a471d8-0953-4fb7-b25a-60c2dbd4958e,4,Eject No Ejection,0.666666667,
ac718353-73ec-4b85-bc4d-ed817db8eaba,4,Eject No Ejection,0.666666667,
6410e5fc-58ba-4aa6-a8f2-f68fa570c174,4,Eject No Ejection,0.666666667,
1463d41c-dc75-4c83-ac48-78308f3640de,4,Eject No Ejection,0.666666667,
38670c79-dd42-4244-ab0a-5d283bce94d8,4,Eject No Ejection,0.666666667,
fd8a5fcc-cbc5-446f-b38a-146afeeaa7bb,4,Eject No Ejection,0.666666667,
acf38949-7b86-42f4-a06f-b064cd04ad93,4,Eject No Ejection,0.666666667,
f9c97f93-a7d1-4773-a61b-eb7a2352a883,5,Eject Agent_1,0.666666667,
08a471d8-0953-4fb7-b25a-60c2dbd4958e,5,Eject Agent_1,0.666666667,
ac718353-73ec-4b85-bc4d-ed817db8eaba,5,Eject Agent_1,0.666666667,
6410e5fc-58ba-4aa6-a8f2-f68fa570c174,5,Eject Agent_1,0.666666667,
1463d41c-dc75-4c83-ac48-78308f3640de,5,Eject Agent_1,0.666666667,
38670c79-dd42-4244-ab0a-5d283bce94d8,5,Eject Agent_1,0.666666667,
fd8a5fcc-cbc5-446f-b38a-146afeeaa7bb,5,Eject Agent_1,0.666666667,
acf38949-7b86-42f4-a06f-b064cd04ad93,5,Eject Agent_1,0.666666667,
47ddc734-78fe-4770-b28d-447dd23a2206,1,Eject No Ejection,0.714285714,
5191a246-9d95-4f01-99d7-4f6dcd79668a,1,Eject No Ejection,0.714285714,
8fbd1bea-8c40-4782-9464-13a3c5e6cd8e,1,Eject No Ejection,0.714285714,
f51128b5-1db6-4fc4-86f1-7254e80311d4,1,Eject No Ejection,0.714285714,
4a0518bc-f4a2-4b58-be98-bd43f7d94e2b,1,Eject No Ejection,0.714285714,
d82d76de-945b-42ba-a207-ea0bbb1afe1d,1,Eject No Ejection,0.714285714,
29fd66a6-7b3d-4283-a660-f32e17f62209,1,Eject No Ejection,0.714285714,
8476a328-9363-423f-aa1c-616b0a6afe06,1,Eject No Ejection,0.714285714,
47ddc734-78fe-4770-b28d-447dd23a2206,2,Eject Agent_6,0.833333333,
5191a246-9d95-4f01-99d7-4f6dcd79668a,2,Eject Agent_6,0.833333333,
8fbd1bea-8c40-4782-9464-13a3c5e6cd8e,2,Eject Agent_6,0.833333333,
f51128b5-1db6-4fc4-86f1-7254e80311d4,2,Eject Agent_6,0.833333333,
4a0518bc-f4a2-4b58-be98-bd43f7d94e2b,2,Eject Agent_6,0.833333333,
d82d76de-945b-42ba-a207-ea0bbb1afe1d,2,Eject Agent_6,0.833333333,
29fd66a6-7b3d-4283-a660-f32e17f62209,2,Eject Agent_6,0.833333333,
8476a328-9363-423f-aa1c-616b0a6afe06,2,Eject Agent_6,0.833333333,
5b6247e3-93a0-4a77-b82d-39b2ea5155e0,1,Eject No Ejection,0.428571429,
bc0dc57e-40e5-4c7f-93fb-fa671f834eb4,1,Eject No Ejection,0.428571429,
3a410494-3fe0-4a3b-bf65-fdcc4c3abd83,1,Eject No Ejection,0.428571429,
67102a60-51ac-4197-ad66-8efbcbc32303,1,Eject No Ejection,0.428571429,
48405e78-9f5b-4dea-a72c-8c75e73fa666,1,Eject No Ejection,0.428571429,
0fc67057-d045-4186-b95b-1c96bddc3558,1,Eject No Ejection,0.428571429,
f2319101-12d3-477c-bbc5-6a13b930fd0e,1,Eject No Ejection,0.428571429,
239cecd5-efdd-4c19-becb-6c38734891f0,1,Eject No Ejection,0.428571429,
5b6247e3-93a0-4a77-b82d-39b2ea5155e0,2,Eject No Ejection,0.714285714,
bc0dc57e-40e5-4c7f-93fb-fa671f834eb4,2,Eject No Ejection,0.714285714,
3a410494-3fe0-4a3b-bf65-fdcc4c3abd83,2,Eject No Ejection,0.714285714,
67102a60-51ac-4197-ad66-8efbcbc32303,2,Eject No Ejection,0.714285714,
48405e78-9f5b-4dea-a72c-8c75e73fa666,2,Eject No Ejection,0.714285714,
0fc67057-d045-4186-b95b-1c96bddc3558,2,Eject No Ejection,0.714285714,
f2319101-12d3-477c-bbc5-6a13b930fd0e,2,Eject No Ejection,0.714285714,
239cecd5-efdd-4c19-becb-6c38734891f0,2,Eject No Ejection,0.714285714,
5b6247e3-93a0-4a77-b82d-39b2ea5155e0,5,Eject Agent_5,0.666666667,
bc0dc57e-40e5-4c7f-93fb-fa671f834eb4,5,Eject Agent_5,0.666666667,
3a410494-3fe0-4a3b-bf65-fdcc4c3abd83,5,Eject Agent_5,0.666666667,
67102a60-51ac-4197-ad66-8efbcbc32303,5,Eject Agent_5,0.666666667,
48405e78-9f5b-4dea-a72c-8c75e73fa666,5,Eject Agent_5,0.666666667,
0fc67057-d045-4186-b95b-1c96bddc3558,5,Eject Agent_5,0.666666667,
f2319101-12d3-477c-bbc5-6a13b930fd0e,5,Eject Agent_5,0.666666667,
239cecd5-efdd-4c19-becb-6c38734891f0,5,Eject Agent_5,0.666666667,
a589fdd1-6236-4cdc-9887-a5d49d30167f,2,Eject No Ejection,0.571428571,
e7785c8f-0d5a-473e-a091-c351c08a3cdf,2,Eject No Ejection,0.571428571,
cb799f8e-586d-472f-b006-5654b544e3d0,2,Eject No Ejection,0.571428571,
1efc0308-b1f4-4c23-8554-5bb406b3d2c4,2,Eject No Ejection,0.571428571,
aa08e4ef-52ad-4869-85ab-b9a27e69aeca,2,Eject No Ejection,0.571428571,
69a3a1dd-b31e-4c39-b230-1e7dc552511b,2,Eject No Ejection,0.571428571,
b646ff2d-49a1-434c-be71-f85f1419c6f6,2,Eject No Ejection,0.571428571,
7412ad16-7611-4912-9e03-761a953361e3,2,Eject No Ejection,0.571428571,
0fb603c7-7c88-4d49-ad1b-7fd414592e79,2,Eject Agent_7,0.428571429,
ddf2c28a-93ec-4f61-ba44-5d62aca28b8c,2,Eject Agent_7,0.428571429,
57da6e38-6494-4de5-82d9-f8d986a01c7a,2,Eject Agent_7,0.428571429,
98ae4a98-7e08-41a6-a0e0-b7f22721bd7c,2,Eject Agent_7,0.428571429,
2fef80eb-6ea7-4fe5-9021-7a3550a16d2e,2,Eject Agent_7,0.428571429,
74ab31d5-dd37-406d-933e-00b410058383,2,Eject Agent_7,0.428571429,
6135f345-2673-47b9-8f25-c919ace08845,2,Eject Agent_7,0.428571429,
d3ef8157-6f7d-4384-bfe1-b519a5a81ad5,2,Eject Agent_7,0.428571429,
0fb603c7-7c88-4d49-ad1b-7fd414592e79,3,Eject Agent_5,0.833333333,
ddf2c28a-93ec-4f61-ba44-5d62aca28b8c,3,Eject Agent_5,0.833333333,
57da6e38-6494-4de5-82d9-f8d986a01c7a,3,Eject Agent_5,0.833333333,
98ae4a98-7e08-41a6-a0e0-b7f22721bd7c,3,Eject Agent_5,0.833333333,
2fef80eb-6ea7-4fe5-9021-7a3550a16d2e,3,Eject Agent_5,0.833333333,
74ab31d5-dd37-406d-933e-00b410058383,3,Eject Agent_5,0.833333333,
6135f345-2673-47b9-8f25-c919ace08845,3,Eject Agent_5,0.833333333,
d3ef8157-6f7d-4384-bfe1-b519a5a81ad5,3,Eject Agent_5,0.833333333,
483610d9-a2f3-4eb0-84d5-1b14859381a0,1,Eject No Ejection,0.857142857,
ef42bf73-3700-4e4e-bf19-4350f35f49ce,1,Eject No Ejection,0.857142857,
f408bce0-34d4-4f7c-bf25-ef0d17e16098,1,Eject No Ejection,0.857142857,
59c26da2-71fb-458f-afcb-b1e7b8a49d23,1,Eject No Ejection,0.857142857,
569d763d-387d-4c43-a638-1ba66cac60a3,1,Eject No Ejection,0.857142857,
835d9f0d-d27c-4909-af78-5a58dfb26ec1,1,Eject No Ejection,0.857142857,
6d3c49f6-5026-4207-a2d7-97ae2214b9df,1,Eject No Ejection,0.857142857,
